Year,Driver,Team,Position,Points,GridPosition,IsWinner,IsPodium,IsTop10,Singapore_GP_Count,Singapore_GP_Wins,Singapore_GP_Podiums,Singapore_GP_Top10,Singapore_GP_Avg_Position,Singapore_GP_Avg_Points,Singapore_GP_Best_Position,Singapore_GP_Win_Rate,Singapore_GP_Podium_Rate,Singapore_GP_Top10_Rate,Singapore_GP_Avg_Grid_Position,Singapore_GP_Grid_Improvement,Singapore_GP_Position_Std,Singapore_GP_Consistency,Recent_Avg_Position,Recent_Avg_Points,Recent_Wins,Recent_Podiums,Recent_Top10,Recent_Win_Rate,Recent_Podium_Rate,Recent_Top10_Rate,Recent_Consistency,Driver_Experience_Years,Is_Rookie,Is_Veteran,Team_Singapore_GP_Count,Team_Singapore_GP_Wins,Team_Singapore_GP_Podiums,Team_Singapore_GP_Top10,Team_Singapore_GP_Avg_Position,Team_Singapore_GP_Avg_Points,Team_Singapore_GP_Best_Position,Team_Singapore_GP_Win_Rate,Team_Singapore_GP_Podium_Rate,Team_Singapore_GP_Top10_Rate,Team_Singapore_GP_Position_Std,Team_Singapore_GP_Consistency,Team_Singapore_GP_Finish_Rate,Team_Recent_Avg_Position,Team_Recent_Avg_Points,Team_Recent_Wins,Team_Recent_Podiums,Team_Recent_Top10,Team_Recent_Win_Rate,Team_Recent_Podium_Rate,Team_Recent_Top10_Rate,Team_Recent_Consistency,Team_Experience_Years,Is_New_Team,Is_Established_Team,Temperature_Avg_C,Humidity_Percent,Precipitation_mm,Wind_Speed_kmh,Weather_Condition,Data_Source,Is_Hot,Is_Cool,Is_Humid,Is_Dry,Is_Rainy,Is_Clear,Is_Windy,Weather_Severity,Temperature_Deviation,Humidity_Deviation,Circuit_Name,Circuit_Length_km,Turns,Lap_Record_Seconds,Overtaking_Difficulty,Tire_Degradation,Track_Temperature_Range,Safety_Car_Probability,DNF_Rate,Pit_Stop_Strategy,Track_Type,Is_Night_Race,Is_Street_Circuit,Is_High_Downforce,Is_Tight_Circuit,Total_Finishers,Total_Starters,DNF_Count,Safety_Car_Deployed,Average_Grid_Position,Grid_Position_Std,Position_Changes,High_Attrition_Race,Close_Competition,Grid_Spread
2019,LEC,Ferrari,2.0,18.0,1.0,0,1,1,1,0,0,1,9.0,2.0,9.0,0.0,0.0,1.0,13.0,4.0,4.330030788530994,0.18762168081800862,9.0,2.0,0,0,1,0.0,0.0,1.0,0.5,11,0,0,22,2,6,17,7.409090909090909,8.681818181818182,1.0,0.09090909090909091,0.2727272727272727,0.7727272727272727,5.430593152809553,0.15550665020117094,0.8181818181818182,10.2,7.0,0,1,3,0.0,0.2,0.6,0.10982308580624077,11,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,17,20,3,0,10.5,5.916079783099616,2.6,0,0,19.0
2020,LEC,Ferrari,11.0,0.0,6.0,0,0,0,2,0,1,2,5.5,10.0,2.0,0.0,0.5,1.0,7.0,1.5,4.949747468305833,0.1680743603534397,5.5,10.0,0,1,2,0.0,0.5,1.0,0.1680743603534397,12,0,0,24,3,8,19,6.916666666666667,9.75,1.0,0.125,0.3333333333333333,0.7916666666666666,5.452695118743667,0.1549740041328187,0.8333333333333334,6.2,13.6,1,3,4,0.2,0.6,0.8,0.1129313798132157,12,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,5,20,15,1,8.8,6.24584072129521,4.5,1,0,20.0
2021,LEC,Ferrari,18.0,0.0,7.0,0,0,0,3,0,1,2,7.333333333333333,6.666666666666667,2.0,0.0,0.3333333333333333,0.6666666666666666,6.666666666666667,-0.6666666666666661,4.725815626252609,0.17464760748059102,7.333333333333333,6.666666666666667,0,1,2,0.0,0.3333333333333333,0.6666666666666666,0.17464760748059102,13,0,0,26,3,8,20,7.038461538461538,9.307692307692308,1.0,0.11538461538461539,0.3076923076923077,0.7692307692307693,5.295135648730969,0.15885281204410412,0.7692307692307693,5.0,12.2,1,2,4,0.2,0.4,0.8,0.2025519956555797,13,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,9,20,11,1,9.8,6.296197682979617,7.7,1,0,20.0
2022,LEC,Ferrari,2.0,18.0,1.0,0,1,1,4,0,1,2,10.0,5.0,2.0,0.0,0.25,0.5,6.75,-3.25,6.582805886043833,0.13187730439473622,10.0,5.0,0,1,2,0.0,0.25,0.5,0.13187730439473622,14,0,0,28,3,9,21,7.285714285714286,9.178571428571429,1.0,0.10714285714285714,0.32142857142857145,0.75,5.5634864026418684,0.15235805159853613,0.75,8.0,8.2,0,2,3,0.0,0.4,0.6,0.131657717156152,14,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,12,20,8,1,9.5,5.916079783099616,4.2,1,0,19.0
2023,LEC,Ferrari,4.0,12.0,3.0,0,0,1,5,0,2,3,8.4,7.6,2.0,0.0,0.4,0.6,5.6,-2.8000000000000007,6.730527468185536,0.12935727919154708,8.4,7.6,0,2,3,0.0,0.4,0.6,0.12935727919154708,15,0,1,30,3,11,23,6.966666666666667,9.666666666666666,1.0,0.1,0.36666666666666664,0.7666666666666667,5.50537877010282,0.15371895093883897,0.7666666666666667,7.4,9.6,0,3,3,0.0,0.6,0.6,0.12578900933525627,15,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,20,4,1,10.0,5.627314338711377,4.842105263157895,0,0,18.0
2024,LEC,Ferrari,5.0,10.0,9.0,0,0,1,6,0,2,4,7.666666666666667,8.333333333333334,2.0,0.0,0.3333333333333333,0.6666666666666666,5.166666666666667,-2.5,6.282250127674532,0.1373201939603431,7.4,9.6,0,2,3,0.0,0.4,0.6,0.1252238426491463,16,0,1,32,4,12,25,6.6875,10.21875,1.0,0.125,0.375,0.78125,5.450288539269304,0.1550318243768489,0.78125,5.6,14.0,1,3,4,0.2,0.6,0.8,0.12466658121359801,16,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,8,20,12,1,10.5,5.916079783099616,2.7,1,0,19.0
2018,GAS,Toro Rosso,13.0,0.0,15.0,0,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,10,1,0,20,0,0,7,12.6,1.7,4.0,0.0,0.0,0.35,5.061724274551009,0.1649695622412766,0.5,10.4,3.2,0,0,3,0.0,0.0,0.6,0.17475528550455577,10,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,7,20,13,1,10.5,5.916079783099616,2.9,1,0,19.0
2019,GAS,Toro Rosso,8.0,4.0,11.0,0,0,1,1,0,0,0,13.0,0.0,13.0,0.0,0.0,0.0,15.0,2.0,4.330030788530994,0.18762168081800862,13.0,0.0,0,0,0,0.0,0.0,0.0,0.5,11,0,0,22,0,0,7,12.818181818181818,1.5454545454545454,4.0,0.0,0.0,0.3181818181818182,4.905161165609756,0.16934338825903017,0.45454545454545453,12.8,2.4,0,0,1,0.0,0.0,0.2,0.16214802619087645,11,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,17,20,3,0,10.5,5.916079783099616,2.6,0,0,19.0
2020,GAS,AlphaTauri,20.0,0.0,10.0,0,0,0,2,0,0,1,10.5,2.0,8.0,0.0,0.0,0.5,13.0,2.5,3.5355339059327378,0.2204812092115424,10.5,2.0,0,0,1,0.0,0.0,0.5,0.2204812092115424,12,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.8,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,12,1,0,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,5,20,15,1,8.8,6.24584072129521,4.5,1,0,20.0
2021,GAS,AlphaTauri,5.0,11.0,5.0,0,0,1,3,0,0,1,13.666666666666666,1.3333333333333333,8.0,0.0,0.0,0.3333333333333333,12.0,-1.666666666666666,6.027713773341708,0.14229378603797288,13.666666666666666,1.3333333333333333,0,0,1,0.0,0.0,0.3333333333333333,0.14229378603797288,13,0,0,2,0,0,0,16.0,0.0,12.0,0.0,0.0,0.0,5.656854249492381,0.15022110482233483,0.0,16.0,0.0,0,0,0,0.0,0.0,0.0,0.15022110482233483,13,0,0,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,9,20,11,1,9.8,6.296197682979617,7.7,1,0,20.0
2022,GAS,AlphaTauri,10.0,1.0,7.0,0,0,1,4,0,0,2,11.5,3.75,5.0,0.0,0.0,0.5,10.25,-1.25,6.557438524302,0.13231996486433337,11.5,3.75,0,0,2,0.0,0.0,0.5,0.13231996486433337,14,0,0,4,0,0,2,10.75,4.75,5.0,0.0,0.0,0.5,6.898067362191626,0.12661325285563418,0.5,10.75,4.75,0,0,2,0.0,0.0,0.5,0.12661325285563418,14,0,0,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,12,20,8,1,9.5,5.916079783099616,4.2,1,0,19.0
2023,GAS,Alpine,6.0,8.0,12.0,0,0,1,5,0,0,3,11.2,3.2,5.0,0.0,0.0,0.6,9.6,-1.5999999999999996,5.718391382198319,0.14884515401256526,11.2,3.2,0,0,3,0.0,0.0,0.6,0.14884515401256526,15,0,1,4,1,1,2,9.75,9.25,1.0,0.25,0.25,0.5,8.5,0.10526315789473684,0.5,9.75,9.25,1,1,2,0.25,0.25,0.5,0.10526315789473684,15,0,0,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,20,4,1,10.0,5.627314338711377,4.842105263157895,0,0,18.0
2024,GAS,Alpine,17.0,0.0,18.0,0,0,0,6,0,0,4,10.333333333333334,4.0,5.0,0.0,0.0,0.6666666666666666,10.0,-0.3333333333333339,5.537749241945383,0.15295783961613652,9.8,4.8,0,0,4,0.0,0.0,0.8,0.14251828359649232,16,0,1,6,1,1,3,10.5,7.5,1.0,0.16666666666666666,0.16666666666666666,0.5,7.687652437513028,0.11510589393309859,0.5,12.4,4.0,0,0,2,0.0,0.0,0.4,0.12753389848460323,16,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,8,20,12,1,10.5,5.916079783099616,2.7,1,0,19.0
2018,HAR,Toro Rosso,17.0,0.0,17.0,0,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,10,1,0,20,0,0,7,12.6,1.7,4.0,0.0,0.0,0.35,5.061724274551009,0.1649695622412766,0.5,10.4,3.2,0,0,3,0.0,0.0,0.6,0.17475528550455577,10,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,7,20,13,1,10.5,5.916079783099616,2.9,1,0,19.0
2018,SIR,Williams,19.0,0.0,19.0,0,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,10,1,0,20,0,1,8,11.25,2.1,2.0,0.0,0.05,0.4,5.2503132738613045,0.159991980591114,0.65,14.0,0.8,0,0,1,0.0,0.0,0.2,0.16015261286229274,10,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,7,20,13,1,10.5,5.916079783099616,2.9,1,0,19.0
2019,ALB,Red Bull Racing,6.0,8.0,6.0,0,0,1,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,11,1,0,2,0,1,2,4.0,13.0,2.0,0.0,0.5,1.0,2.8284271247461903,0.2612038749637414,1.0,4.0,13.0,0,1,2,0.0,0.5,1.0,0.2612038749637414,11,0,0,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,17,20,3,0,10.5,5.916079783099616,2.6,0,0,19.0
2020,ALB,Red Bull Racing,5.0,10.0,13.0,0,0,1,1,0,0,1,6.0,8.0,6.0,0.0,0.0,1.0,6.0,0.0,4.330030788530994,0.18762168081800862,6.0,8.0,0,0,1,0.0,0.0,1.0,0.5,12,0,0,4,0,2,4,4.25,12.25,2.0,0.0,0.5,1.0,2.0615528128088303,0.3266316347104093,1.0,4.25,12.25,0,2,4,0.0,0.5,1.0,0.3266316347104093,12,0,0,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,5,20,15,1,8.8,6.24584072129521,4.5,1,0,20.0
2022,ALB,Williams,17.0,0.0,18.0,0,0,0,2,0,0,2,5.5,9.0,5.0,0.0,0.0,1.0,9.5,4.0,0.7071067811865476,0.585786437626905,5.5,9.0,0,0,2,0.0,0.0,1.0,0.585786437626905,14,0,0,28,0,1,10,12.357142857142858,1.8571428571428572,2.0,0.0,0.03571428571428571,0.35714285714285715,5.410649893971359,0.15599042476807387,0.5714285714285714,14.4,2.0,0,0,2,0.0,0.0,0.4,0.13608722898833464,14,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,12,20,8,1,9.5,5.916079783099616,4.2,1,0,19.0
2023,ALB,Williams,11.0,0.0,14.0,0,0,0,3,0,0,2,9.333333333333334,6.0,5.0,0.0,0.0,0.6666666666666666,12.333333333333334,3.0,6.658328118479393,0.13057680273413982,9.333333333333334,6.0,0,0,2,0.0,0.0,0.6666666666666666,0.13057680273413982,15,0,0,30,0,1,10,12.733333333333333,1.7333333333333334,2.0,0.0,0.03333333333333333,0.3333333333333333,5.419844337587397,0.15576701667751092,0.5333333333333333,14.0,2.0,0,0,2,0.0,0.0,0.4,0.14285714285714285,15,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,20,4,1,10.0,5.627314338711377,4.842105263157895,0,0,18.0
2024,ALB,Williams,20.0,0.0,11.0,0,0,0,4,0,0,2,9.75,4.5,5.0,0.0,0.0,0.5,12.75,3.0,5.5,0.15384615384615385,9.75,4.5,0,0,2,0.0,0.0,0.5,0.15384615384615385,16,0,0,32,0,1,10,12.71875,1.625,2.0,0.0,0.03125,0.3125,5.256236694969927,0.15984049976945555,0.5625,13.8,0.8,0,0,1,0.0,0.0,0.2,0.1838753050392743,16,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,8,20,12,1,10.5,5.916079783099616,2.7,1,0,19.0
2019,NOR,McLaren,7.0,6.0,9.0,0,0,1,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,11,1,0,22,1,4,14,10.090909090909092,4.7727272727272725,1.0,0.045454545454545456,0.18181818181818182,0.6363636363636364,6.646940512883967,0.1307712539825761,0.6363636363636364,12.4,2.4,0,0,2,0.0,0.0,0.4,0.15267700571156523,11,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,17,20,3,0,10.5,5.916079783099616,2.6,0,0,19.0
2020,NOR,McLaren,13.0,0.0,8.0,0,0,0,1,0,0,1,7.0,6.0,7.0,0.0,0.0,1.0,9.0,2.0,4.330030788530994,0.18762168081800862,7.0,6.0,0,0,1,0.0,0.0,1.0,0.5,12,0,0,24,1,4,15,10.041666666666666,4.625,1.0,0.041666666666666664,0.16666666666666666,0.625,6.39618885619069,0.13520476821829516,0.6666666666666666,11.0,2.4,0,0,2,0.0,0.0,0.4,0.19292728076790167,12,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,5,20,15,1,8.8,6.24584072129521,4.5,1,0,20.0
2021,NOR,McLaren,15.0,0.0,6.0,0,0,0,2,0,0,1,10.0,3.0,7.0,0.0,0.0,0.5,8.5,-1.5,4.242640687119285,0.1907435698305462,10.0,3.0,0,0,1,0.0,0.0,0.5,0.1907435698305462,13,0,0,26,1,4,16,10.115384615384615,4.346153846153846,1.0,0.038461538461538464,0.15384615384615385,0.6153846153846154,6.166534995129262,0.1395374474107292,0.6153846153846154,10.6,1.6,0,0,2,0.0,0.0,0.4,0.28490190181174085,13,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,9,20,11,1,9.8,6.296197682979617,7.7,1,0,20.0
2022,NOR,McLaren,4.0,12.0,6.0,0,0,1,3,0,0,1,11.666666666666666,2.0,7.0,0.0,0.0,0.3333333333333333,7.666666666666667,-3.999999999999999,4.163331998932265,0.19367338768973055,11.666666666666666,2.0,0,0,1,0.0,0.0,0.3333333333333333,0.19367338768973055,14,0,0,28,1,4,16,10.321428571428571,4.035714285714286,1.0,0.03571428571428571,0.14285714285714285,0.5714285714285714,6.0065000064964895,0.1427246127271521,0.5714285714285714,12.0,0.4,0,0,1,0.0,0.0,0.2,0.3090169943749474,14,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,12,20,8,1,9.5,5.916079783099616,4.2,1,0,19.0
2023,NOR,McLaren,2.0,18.0,4.0,0,1,1,4,0,0,2,9.75,4.5,4.0,0.0,0.0,0.5,7.25,-2.5,5.123475382979799,0.16330595576157622,9.75,4.5,0,0,2,0.0,0.0,0.5,0.16330595576157622,15,0,0,30,1,4,18,9.933333333333334,4.5,1.0,0.03333333333333333,0.13333333333333333,0.6,5.982349517298905,0.1432182673643708,0.6,9.6,4.4,0,0,2,0.0,0.0,0.4,0.17011071785351697,15,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,20,4,1,10.0,5.627314338711377,4.842105263157895,0,0,18.0
2024,NOR,McLaren,1.0,25.0,1.0,1,1,1,5,0,1,3,8.2,7.2,2.0,0.0,0.2,0.6,6.6,-1.5999999999999996,5.630275304103699,0.15082329980793807,8.2,7.2,0,1,3,0.0,0.2,0.6,0.15082329980793807,16,0,1,32,1,5,20,9.59375,4.96875,1.0,0.03125,0.15625,0.625,5.972298282419721,0.1434247301957013,0.625,6.6,9.2,0,1,4,0.0,0.2,0.8,0.16583993975241634,16,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,8,20,12,1,10.5,5.916079783099616,2.7,1,0,19.0
2019,GIO,Alfa Romeo Racing,10.0,1.0,10.0,0,0,1,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,11,1,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.8,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,11,1,0,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,17,20,3,0,10.5,5.916079783099616,2.6,0,0,19.0
2020,GIO,Alfa Romeo Racing,17.0,0.0,19.0,0,0,0,1,0,0,1,10.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,4.330030788530994,0.18762168081800862,10.0,1.0,0,0,1,0.0,0.0,1.0,0.5,12,0,0,2,0,0,1,14.0,0.5,10.0,0.0,0.0,0.5,5.656854249492381,0.15022110482233483,0.5,14.0,0.5,0,0,1,0.0,0.0,0.5,0.15022110482233483,12,0,0,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,5,20,15,1,8.8,6.24584072129521,4.5,1,0,20.0
2021,GIO,Alfa Romeo Racing,13.0,0.0,0.0,0,0,0,2,0,0,1,13.5,0.5,10.0,0.0,0.0,0.5,14.5,1.0,4.949747468305833,0.1680743603534397,13.5,0.5,0,0,1,0.0,0.0,0.5,0.1680743603534397,13,0,0,4,0,0,1,15.0,0.25,10.0,0.0,0.0,0.25,3.559026084010437,0.2193450929151803,0.25,15.0,0.25,0,0,1,0.0,0.0,0.25,0.2193450929151803,13,0,0,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,9,20,11,1,9.8,6.296197682979617,7.7,1,0,20.0
2019,RUS,Williams,20.0,0.0,18.0,0,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,11,1,0,22,0,1,8,11.727272727272727,1.9090909090909092,2.0,0.0,0.045454545454545456,0.36363636363636365,5.284134548067254,0.15913090217133555,0.5909090909090909,14.4,0.8,0,0,1,0.0,0.0,0.2,0.1631759905922227,11,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,17,20,3,0,10.5,5.916079783099616,2.6,0,0,19.0
2020,RUS,Williams,18.0,0.0,12.0,0,0,0,1,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,18.0,-2.0,4.330030788530994,0.18762168081800862,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,12,0,0,24,0,1,8,12.25,1.75,2.0,0.0,0.041666666666666664,0.3333333333333333,5.383146001137738,0.15666256103522605,0.5833333333333334,16.0,0.0,0,0,0,0.0,0.0,0.0,0.21393876913398135,12,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,5,20,15,1,8.8,6.24584072129521,4.5,1,0,20.0
2021,RUS,Williams,8.0,4.0,17.0,0,0,1,2,0,0,0,19.0,0.0,18.0,0.0,0.0,0.0,15.0,-4.0,1.4142135623730951,0.4142135623730951,19.0,0.0,0,0,0,0.0,0.0,0.0,0.4142135623730951,13,0,0,26,0,1,8,12.73076923076923,1.6153846153846154,2.0,0.0,0.038461538461538464,0.3076923076923077,5.437335320229513,0.15534377972473656,0.5384615384615384,18.4,0.0,0,0,0,0.0,0.0,0.0,0.39736545293100783,13,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,9,20,11,1,9.8,6.296197682979617,7.7,1,0,20.0
2022,RUS,Mercedes,14.0,0.0,0.0,0,0,0,3,0,0,1,15.333333333333334,1.3333333333333333,8.0,0.0,0.0,0.3333333333333333,15.666666666666666,0.33333333333333215,6.429100507328636,0.13460579770236292,15.333333333333334,1.3333333333333333,0,0,1,0.0,0.0,0.3333333333333333,0.13460579770236292,14,0,0,24,5,9,18,7.125,11.791666666666666,1.0,0.20833333333333334,0.375,0.75,7.194880426235455,0.1220274058909457,0.7083333333333334,5.4,13.8,1,3,4,0.2,0.6,0.8,0.14069896952729996,14,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,12,20,8,1,9.5,5.916079783099616,4.2,1,0,19.0
2023,RUS,Mercedes,16.0,0.0,2.0,0,0,0,4,0,0,1,15.0,1.0,8.0,0.0,0.0,0.25,11.75,-3.25,5.291502622129181,0.15894454156034005,15.0,1.0,0,0,1,0.0,0.0,0.25,0.15894454156034005,15,0,0,26,5,9,19,7.461538461538462,10.961538461538462,1.0,0.19230769230769232,0.34615384615384615,0.7307692307692307,7.038356451506385,0.12440354020536132,0.6923076923076923,8.8,7.0,0,2,3,0.0,0.4,0.6,0.1369714108736265,15,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,20,4,1,10.0,5.627314338711377,4.842105263157895,0,0,18.0
